"deviceid","imei","devicetime","servertime","retardo","lat","lon","satelites","ignicion","bateria","alimentacion","operador","cellId","rssi_celular"
1077,351580051706832,1634817821,1634817827,6,-32.6822066,-71.2104766,17,0,10.342,28.230,73002,2459477,4
1077,351580051706832,1634817832,1634817839,7,-32.6823200,-71.2111550,17,0,10.343,28.213,73002,2459481,4
1077,351580051706832,1634817834,1634817839,5,-32.6824033,-71.2111983,17,0,10.349,28.178,73002,2459481,4
1077,351580051706832,1634817837,1634817844,7,-32.6825666,-71.2111816,17,0,10.350,28.230,73002,2459481,4
1077,351580051706832,1634817839,1634817844,5,-32.6826999,-71.2111383,17,0,10.348,28.165,73002,2459481,4
1077,351580051706832,1634817844,1634817847,3,-32.6830283,-71.2109733,17,0,10.355,28.210,73002,2459481,5
1077,351580051706832,1634817848,1634817852,4,-32.6833866,-71.2107233,17,0,10.351,28.204,73002,2459481,5
1077,351580051706832,1634817854,1634817864,10,-32.6841533,-71.2104216,17,0,10.345,28.233,73002,2459481,5
1077,351580051706832,1634817859,1634817864,5,-32.6846683,-71.2102750,17,0,10.348,28.218,73002,2459481,5
1077,351580051706832,1634817862,1634817868,6,-32.6850983,-71.2101683,17,0,10.353,28.244,73002,2459481,5
1077,351580051706832,1634817865,1634817868,3,-32.6855649,-71.2100566,17,0,10.342,28.205,73002,2459481,5
1077,351580051706832,1634817870,1634817882,12,-32.6864100,-71.2098550,17,0,10.348,28.215,73002,2459481,5
1077,351580051706832,1634817880,1634817886,6,-32.6881933,-71.2094316,17,0,10.354,28.206,73002,2459481,5
1077,351580051706832,1634817884,1634817890,6,-32.6889516,-71.2092600,17,0,10.169,28.224,73002,2459478,5
1077,351580051706832,1634817891,1634817895,4,-32.6903933,-71.2089033,17,0,10.142,28.244,73002,2459478,5
1077,351580051706832,1634817899,1634817906,7,-32.6923616,-71.2084433,17,0,10.136,28.271,73002,2459478,5
1077,351580051706832,1634817906,1634817913,7,-32.6939616,-71.2080683,17,0,10.132,28.261,73002,2459478,5
1077,351580051706832,1634817914,1634817919,5,-32.6958666,-71.2076249,17,0,10.122,28.243,73002,2459478,5
1077,351580051706832,1634817922,1634817931,9,-32.6977933,-71.2072216,17,0,10.116,28.280,73002,2459478,5
1077,351580051706832,1634817930,1634817936,6,-32.6997483,-71.2069616,17,0,10.111,28.280,73002,2459478,5
1077,351580051706832,1634817938,1634817947,9,-32.7016933,-71.2066883,17,0,10.103,28.298,73002,2459478,5
1077,351580051706832,1634817947,1634817951,4,-32.7036350,-71.2064133,17,0,10.103,28.281,73002,2459481,5
1077,351580051706832,1634817955,1634817966,11,-32.7055683,-71.2061416,17,0,10.094,28.260,73002,2459481,5
1077,351580051706832,1634817963,1634817969,6,-32.7075100,-71.2058566,17,0,10.088,28.275,73002,2459481,4
1077,351580051706832,1634817971,1634817975,4,-32.7094633,-71.2055800,17,0,10.085,28.261,73002,2459478,4
1077,351580051706832,1634817979,1634817989,10,-32.7114033,-71.2053000,17,0,10.088,28.241,73002,2459482,4
1077,351580051706832,1634817986,1634817989,3,-32.7133366,-71.2050350,17,0,10.076,28.254,73002,2459482,5
1077,351580051706832,1634817994,1634818000,6,-32.7152750,-71.2047550,14,0,10.074,28.248,73002,2459482,4
1077,351580051706832,1634818002,1634818005,3,-32.7172116,-71.2044500,14,0,10.070,28.263,73002,2459482,4
1077,351580051706832,1634818010,1634818019,9,-32.7191050,-71.2042000,15,0,10.066,28.241,73002,2459482,4
1077,351580051706832,1634818018,1634818030,12,-32.7210616,-71.2039166,16,0,10.060,28.258,73002,2459482,4
1077,351580051706832,1634818026,1634818034,8,-32.7230100,-71.2036116,17,0,10.063,28.268,73002,2459479,4
1077,351580051706832,1634818034,1634818037,3,-32.7249000,-71.2031066,17,0,10.058,28.270,73002,2439548,4
1077,351580051706832,1634818043,1634818050,7,-32.7270366,-71.2025166,17,0,10.060,28.291,73002,2439548,4
1077,351580051706832,1634818052,1634818062,10,-32.7291583,-71.2018016,17,0,10.058,28.277,73002,2441730,4
1077,351580051706832,1634818061,1634818067,6,-32.7310416,-71.2012333,17,0,10.050,28.283,73002,2439548,4
1077,351580051706832,1634818069,1634818079,10,-32.7331666,-71.2005766,17,0,10.047,28.279,73002,2439548,4
1077,351580051706832,1634818078,1634818083,5,-32.7350583,-71.1999633,17,0,10.042,28.275,73002,2439549,4
1077,351580051706832,1634818086,1634818096,10,-32.7369266,-71.1993899,17,0,10.044,28.277,73002,2439549,5
1077,351580051706832,1634818094,1634818102,8,-32.7387733,-71.1988116,17,0,10.034,28.282,73002,2439549,5
1077,351580051706832,1634818101,1634818106,5,-32.7406983,-71.1983166,16,0,10.035,28.261,73002,2441731,5
1077,351580051706832,1634818109,1634818119,10,-32.7426666,-71.1979333,17,0,10.039,28.249,73002,2441731,5
1077,351580051706832,1634818117,1634818123,6,-32.7445949,-71.1975750,16,0,10.029,28.281,73002,2441731,5
1077,351580051706832,1634818125,1634818129,4,-32.7465199,-71.1971916,17,0,10.022,28.281,73002,2439549,5
1077,351580051706832,1634818133,1634818141,8,-32.7484350,-71.1967750,17,0,10.026,28.281,73002,2439549,5
1077,351580051706832,1634818141,1634818153,12,-32.7503650,-71.1963850,17,0,10.020,28.267,73002,2439549,5
1077,351580051706832,1634818149,1634818159,10,-32.7523000,-71.1960299,17,0,10.023,28.263,73002,2439549,5
1077,351580051706832,1634818157,1634818164,7,-32.7542333,-71.1956800,17,0,10.017,28.284,73002,2441731,5
1077,351580051706832,1634818165,1634818168,3,-32.7561650,-71.1953233,17,0,10.010,28.253,73002,2441731,5
1077,351580051706832,1634818174,1634818180,6,-32.7580983,-71.1949616,17,0,10.011,28.260,73002,2449821,5
1077,351580051706832,1634818182,1634818192,10,-32.7602700,-71.1945666,16,0,10.003,28.243,73002,2449821,5
1077,351580051706832,1634818191,1634818196,5,-32.7621966,-71.1942083,16,0,10.003,28.301,73002,2449821,5
1077,351580051706832,1634818199,1634818209,10,-32.7641216,-71.1938533,17,0,10.006,28.321,73002,2449821,5
1077,351580051706832,1634818207,1634818209,2,-32.7660483,-71.1935066,17,0,10.003,28.291,73002,2449821,4
1077,351580051706832,1634818215,1634818221,6,-32.7679066,-71.1928500,17,0,9.994,28.310,73002,2449821,4
1077,351580051706832,1634818218,1634818221,3,-32.7684750,-71.1923583,17,0,9.999,28.312,73002,2449821,4
1077,351580051706832,1634818225,1634818234,9,-32.7697083,-71.1908666,17,0,9.994,28.310,73002,2449821,4
1077,351580051706832,1634818234,1634818237,3,-32.7710250,-71.1892516,17,0,9.996,28.258,73002,2449821,5
1077,351580051706832,1634818243,1634818249,6,-32.7724100,-71.1875500,17,0,9.992,28.279,73002,2449821,5
1077,351580051706832,1634818250,1634818254,4,-32.7735383,-71.1861783,17,0,9.992,28.274,73002,2439658,5
1077,351580051706832,1634818258,1634818266,8,-32.7748716,-71.1845383,17,0,9.993,28.274,73002,2439658,5
1077,351580051706832,1634818267,1634818271,4,-32.7762316,-71.1828750,17,0,9.987,28.285,73002,2439658,5
1077,351580051706832,1634818276,1634818287,11,-32.7777550,-71.1810100,17,0,9.987,28.255,73002,2439658,5
1077,351580051706832,1634818283,1634818287,4,-32.7789133,-71.1795900,17,0,9.988,28.306,73002,2439658,5
1077,351580051706832,1634818286,1634818291,5,-32.7793683,-71.1790333,17,0,9.988,28.273,73002,2476434,5
1077,351580051706832,1634818294,1634818306,12,-32.7806366,-71.1774383,17,0,9.976,28.291,73002,2476434,5
1077,351580051706832,1634818302,1634818306,4,-32.7818350,-71.1759583,17,0,9.979,28.291,73002,2441776,4
1077,351580051706832,1634818310,1634818317,7,-32.7831183,-71.1744416,17,0,9.989,28.280,73002,2476434,4
1077,351580051706832,1634818318,1634818322,4,-32.7844283,-71.1728566,17,0,9.979,28.280,73002,2476431,4
1077,351580051706832,1634818322,1634818326,4,-32.7850566,-71.1720850,17,0,9.970,28.282,73002,2476431,4
1077,351580051706832,1634818325,1634818341,16,-32.7854950,-71.1715533,17,0,9.976,28.282,73002,2476431,4
1077,351580051706832,1634818327,1634818341,14,-32.7857666,-71.1712266,17,0,9.974,28.285,73002,2476431,4
1077,351580051706832,1634818330,1634818363,33,-32.7861466,-71.1707716,17,0,9.973,28.282,73002,2476431,4
1077,351580051706832,1634818333,1634818363,30,-32.7865016,-71.1703550,17,0,9.967,28.304,73002,2476431,4
1077,351580051706832,1634818337,1634818363,26,-32.7869883,-71.1699233,17,0,9.974,28.303,73002,2476431,4
1077,351580051706832,1634818342,1634818363,21,-32.7875716,-71.1698133,17,0,9.973,28.218,73002,2476431,4
1077,351580051706832,1634818346,1634818373,27,-32.7881500,-71.1698100,17,0,9.968,28.291,73002,2476431,4
1077,351580051706832,1634818349,1634818373,24,-32.7885149,-71.1696733,17,0,9.970,28.292,73002,2476431,4
1077,351580051706832,1634818353,1634818373,20,-32.7889633,-71.1696216,17,0,9.967,28.284,73002,2476431,5
1077,351580051706832,1634818357,1634818373,16,-32.7893433,-71.1700016,17,0,9.978,28.272,73002,2476431,5
1077,351580051706832,1634818360,1634818373,13,-32.7896233,-71.1703750,17,0,9.967,28.287,73002,2476431,5
1077,351580051706832,1634818363,1634818373,10,-32.7899150,-71.1708100,17,0,9.970,28.243,73002,2476431,5
1077,351580051706832,1634818366,1634818378,12,-32.7902100,-71.1713183,17,0,9.964,28.283,73002,2476431,5
1077,351580051706832,1634818371,1634818378,7,-32.7906733,-71.1722966,17,0,9.966,28.280,73002,2435186,5
1077,351580051706832,1634818374,1634818378,4,-32.7909033,-71.1729516,17,0,9.974,28.120,73002,2435186,5
1077,351580051706832,1634818380,1634818389,9,-32.7912333,-71.1744233,17,0,9.967,28.263,73002,2435186,5
1077,351580051706832,1634818389,1634818393,4,-32.7916150,-71.1767750,17,0,9.963,28.277,73002,2441120,5
1077,351580051706832,1634818396,1634818406,10,-32.7919350,-71.1787666,17,0,9.961,28.278,73002,2435186,5
1077,351580051706832,1634818406,1634818409,3,-32.7923116,-71.1810750,17,0,9.965,28.258,73002,2435186,5
1077,351580051706832,1634818415,1634818420,5,-32.7924833,-71.1832066,16,0,9.961,28.279,73002,2435186,5
1077,351580051706832,1634818424,1634818433,9,-32.7918150,-71.1852849,15,0,9.957,28.290,73002,2435186,5
1077,351580051706832,1634818432,1634818437,5,-32.7910033,-71.1868716,15,0,9.955,28.244,73002,2435186,5
1077,351580051706832,1634818436,1634818441,5,-32.7906266,-71.1876116,15,0,9.956,28.256,73002,2435186,5
1077,351580051706832,1634818440,1634818447,7,-32.7903150,-71.1883050,16,0,9.963,28.245,73002,2435186,5
1077,351580051706832,1634818446,1634818456,10,-32.7902216,-71.1894083,17,0,9.955,28.266,73002,2435186,5
1077,351580051706832,1634818453,1634818486,33,-32.7906450,-71.1904083,17,0,9.957,28.238,73002,2441752,5
1077,351580051706832,1634818456,1634818486,30,-32.7910266,-71.1908466,17,0,9.952,28.256,73002,2441752,5
1077,351580051706832,1634818459,1634818489,30,-32.7914633,-71.1912983,17,0,9.951,28.285,73002,2441752,5
1077,351580051706832,1634818465,1634818489,24,-32.7923866,-71.1922566,16,0,9.949,28.276,73002,2441752,5
1077,351580051706832,1634818472,1634818489,17,-32.7934933,-71.1934983,16,0,9.954,28.263,73002,2441752,4
1077,351580051706832,1634818476,1634818489,13,-32.7941233,-71.1943016,16,0,9.945,28.249,73002,2439673,4
1077,351580051706832,1634818484,1634818489,5,-32.7953016,-71.1961483,16,0,9.947,28.287,73002,2439673,4
1077,351580051706832,1634818491,1634818501,10,-32.7962883,-71.1981566,16,0,9.940,28.280,73002,2439673,4
1077,351580051706832,1634818499,1634818506,7,-32.7972183,-71.2001833,16,0,9.950,28.252,73002,2448507,4
1077,351580051706832,1634818507,1634818512,5,-32.7981450,-71.2021933,16,0,9.949,28.264,73002,2448507,5
1077,351580051706832,1634818515,1634818523,8,-32.7990516,-71.2042699,17,0,9.943,28.288,73002,2448507,5
1077,351580051706832,1634818523,1634818527,4,-32.7997516,-71.2064766,17,0,9.942,28.261,73002,2448508,5
1077,351580051706832,1634818531,1634818980,449,-32.8003950,-71.2086633,17,0,9.939,28.261,73002,2448508,5
1077,351580051706832,1634818539,1634818980,441,-32.8010383,-71.2108533,17,0,9.939,28.246,73002,2448508,5
1077,351580051706832,1634818547,1634818980,433,-32.8017116,-71.2130333,17,0,9.939,28.284,73002,2448508,5
1077,351580051706832,1634818556,1634818980,424,-32.8026583,-71.2150766,17,0,9.933,28.266,73002,2448508,5
1077,351580051706832,1634818565,1634818980,415,-32.8040883,-71.2170466,17,0,9.935,28.266,73002,2448508,5
1077,351580051706832,1634818573,1634818980,407,-32.8056483,-71.2184366,17,0,9.935,28.241,73002,2448508,5
1077,351580051706832,1634818581,1634818983,402,-32.8073300,-71.2196266,17,0,9.929,28.290,73002,2448508,5
1077,351580051706832,1634818589,1634818983,394,-32.8090199,-71.2208083,16,0,9.940,28.258,73002,2448508,5
1077,351580051706832,1634818597,1634818983,386,-32.8107033,-71.2219966,16,0,9.931,28.270,73002,2448508,5
1077,351580051706832,1634818604,1634818983,379,-32.8124250,-71.2230916,17,0,9.931,28.274,73002,2448508,5
1077,351580051706832,1634818612,1634818983,371,-32.8143033,-71.2237366,16,0,9.928,28.286,73002,2448508,5
1077,351580051706832,1634818620,1634818983,363,-32.8162566,-71.2237833,16,0,9.932,28.231,73002,2448508,5
1077,351580051706832,1634818628,1634818987,359,-32.8181483,-71.2235516,16,0,9.919,28.027,73002,2448508,5
1077,351580051706832,1634818636,1634818987,351,-32.8199250,-71.2231933,16,0,9.930,28.277,73002,2448508,5
1077,351580051706832,1634818645,1634818987,342,-32.8218783,-71.2228866,16,0,9.920,28.262,73002,2448508,5
1077,351580051706832,1634818655,1634818987,332,-32.8238100,-71.2234433,15,0,9.923,28.250,73002,2448508,5
1077,351580051706832,1634818661,1634818987,326,-32.8251599,-71.2234933,16,0,9.922,28.274,73002,2448508,5
1077,351580051706832,1634818669,1634818987,318,-32.8269583,-71.2227866,17,0,9.925,28.272,73002,2448508,5
1077,351580051706832,1634818677,1634818990,313,-32.8287400,-71.2218150,17,0,9.926,28.256,73002,2448508,5
1077,351580051706832,1634818685,1634818990,305,-32.8305133,-71.2208566,17,0,9.919,28.281,73002,2448508,5
1077,351580051706832,1634818693,1634818990,297,-32.8323583,-71.2200883,17,0,9.916,28.261,73002,2448508,5
1077,351580051706832,1634818700,1634818990,290,-32.8342833,-71.2203050,17,0,9.916,28.270,73002,2448508,5
1077,351580051706832,1634818708,1634818990,282,-32.8361433,-71.2210483,16,0,9.916,28.272,73002,2448508,5
1077,351580051706832,1634818716,1634818990,274,-32.8380116,-71.2217866,17,0,9.923,28.300,73002,2448508,5
1077,351580051706832,1634818724,1634818994,270,-32.8398783,-71.2225150,17,0,9.915,28.289,73002,2448508,5
1077,351580051706832,1634818732,1634818994,262,-32.8417233,-71.2232350,16,0,9.910,28.291,73002,2448508,5
1077,351580051706832,1634818740,1634818994,254,-32.8435816,-71.2239450,17,0,9.907,28.285,73002,2448508,5
1077,351580051706832,1634818748,1634818994,246,-32.8455216,-71.2243466,17,0,9.906,28.287,73002,2448508,5
1077,351580051706832,1634818756,1634818994,238,-32.8474816,-71.2244016,17,0,9.907,28.295,73002,2448508,5
1077,351580051706832,1634818764,1634818994,230,-32.8494400,-71.2244400,17,0,9.907,28.270,73002,2448508,5
1077,351580051706832,1634818773,1634818997,224,-32.8513933,-71.2244800,17,0,9.906,28.273,73002,2448508,5
1077,351580051706832,1634818781,1634818997,216,-32.8533516,-71.2245200,17,0,9.913,28.262,73002,2448508,5
1077,351580051706832,1634818789,1634818997,208,-32.8553083,-71.2245633,17,0,9.905,28.265,73002,2448508,5
1077,351580051706832,1634818796,1634818997,201,-32.8572583,-71.2247200,16,0,9.909,28.281,73002,2448508,5
1077,351580051706832,1634818804,1634818997,193,-32.8591383,-71.2253216,17,0,9.905,28.251,73002,2448508,5
1077,351580051706832,1634818812,1634818997,185,-32.8610116,-71.2260416,17,0,9.906,28.298,73002,2448508,5
1077,351580051706832,1634818820,1634819001,181,-32.8628700,-71.2267550,17,0,9.898,28.273,73002,2448508,5
1077,351580051706832,1634818828,1634819001,173,-32.8647316,-71.2274633,17,0,9.900,28.281,73002,2448508,5
1077,351580051706832,1634818836,1634819001,165,-32.8665966,-71.2281650,17,0,9.901,28.304,73002,2448508,5
1077,351580051706832,1634818844,1634819001,157,-32.8684650,-71.2288750,17,0,9.902,28.278,73002,2448508,5
1077,351580051706832,1634818852,1634819001,149,-32.8703316,-71.2295733,17,0,9.899,28.308,73002,2448508,5
1077,351580051706832,1634818859,1634819001,142,-32.8717100,-71.2300950,17,0,9.900,28.302,73002,2448508,5
1077,351580051706832,1634818861,1634819005,144,-32.8721283,-71.2302583,17,0,9.901,28.306,73002,2448508,5
1077,351580051706832,1634818863,1634819005,142,-32.8725216,-71.2304100,17,0,9.898,28.319,73002,2448508,5
1077,351580051706832,1634818865,1634819005,140,-32.8728883,-71.2305516,17,0,9.898,28.302,73002,2448508,5
1077,351580051706832,1634818867,1634819005,138,-32.8732266,-71.2306966,17,0,9.903,28.335,73002,2448508,5
1077,351580051706832,1634818869,1634819005,136,-32.8735383,-71.2308283,17,0,9.900,28.296,73002,2448508,5
1077,351580051706832,1634818871,1634819005,134,-32.8738249,-71.2309450,17,0,9.906,28.306,73002,2448508,5
1077,351580051706832,1634818873,1634819009,136,-32.8740800,-71.2310766,17,0,9.898,28.280,73002,2448508,5
1077,351580051706832,1634818875,1634819009,134,-32.8743100,-71.2311950,17,0,9.898,28.291,73002,2448508,5
1077,351580051706832,1634818877,1634819009,132,-32.8745183,-71.2312933,17,0,9.897,28.197,73002,0,1
1077,351580051706832,1634818879,1634819009,130,-32.8747100,-71.2313683,17,0,9.897,28.259,73002,0,0
1077,351580051706832,1634818882,1634819009,127,-32.8749583,-71.2314483,17,0,9.893,28.288,73002,0,0
1077,351580051706832,1634818883,1634819009,126,-32.8750916,-71.2314816,17,0,9.895,28.274,73002,0,0
1077,351580051706832,1634818886,1634819013,127,-32.8752483,-71.2315200,17,0,9.894,28.190,73002,0,0
1077,351580051706832,1634818888,1634819013,125,-32.8753233,-71.2315349,17,0,9.895,28.241,73002,0,0
1077,351580051706832,1634818891,1634819013,122,-32.8754033,-71.2315483,17,0,9.894,28.204,73002,0,0
1077,351580051706832,1634818898,1634819013,115,-32.8754833,-71.2315733,17,0,9.900,28.063,73002,0,0
1077,351580051706832,1634818935,1634819013,78,-32.8755333,-71.2315850,17,0,9.888,28.239,0,0,4
1077,351580051706832,1634818937,1634819013,76,-32.8756050,-71.2315966,16,0,9.891,28.235,0,0,4
1077,351580051706832,1634818939,1634819021,82,-32.8756966,-71.2316166,17,0,9.893,28.202,0,0,4
1077,351580051706832,1634818946,1634819021,75,-32.8760883,-71.2316866,17,0,9.889,28.247,0,0,3
1077,351580051706832,1634818949,1634819021,72,-32.8762583,-71.2317216,17,0,9.886,28.208,0,0,3
1077,351580051706832,1634818955,1634819021,66,-32.8767483,-71.2316816,17,0,9.894,28.136,0,0,3
1077,351580051706832,1634818957,1634819021,64,-32.8768583,-71.2316783,17,0,9.892,28.123,0,0,3
1077,351580051706832,1634818958,1634819021,63,-32.8768850,-71.2316816,17,0,9.894,28.214,0,0,3
1077,351580051706832,1634818959,1634819026,67,-32.8768950,-71.2316833,17,0,9.893,28.215,0,0,3
1077,351580051706832,1634818969,1634819026,57,-32.8769166,-71.2316883,17,0,9.883,28.234,73003,221874,4
1077,351580051706832,1634818971,1634819026,55,-32.8769766,-71.2317150,17,0,9.890,28.218,73003,221874,4
1077,351580051706832,1634818974,1634819026,52,-32.8770733,-71.2318333,17,0,9.891,28.229,73003,221874,4
1077,351580051706832,1634818978,1634819026,48,-32.8771016,-71.2321466,17,0,9.886,28.226,73003,221874,4
1077,351580051706832,1634818981,1634819026,45,-32.8770900,-71.2323383,17,0,9.891,28.224,73003,221874,4
1077,351580051706832,1634818984,1634819031,47,-32.8770800,-71.2324716,17,0,9.891,28.174,73003,221874,3
1077,351580051706832,1634818986,1634819031,45,-32.8770766,-71.2325300,17,0,9.882,28.117,73003,221874,3
1077,351580051706832,1634818988,1634819031,43,-32.8770733,-71.2325566,17,0,9.889,28.147,73003,221874,3
1077,351580051706832,1634819002,1634819031,29,-32.8770716,-71.2326000,17,0,9.893,28.209,73003,221874,3
1077,351580051706832,1634819003,1634819031,28,-32.8770716,-71.2326366,17,0,9.885,28.210,73003,221874,3
1077,351580051706832,1634819005,1634819031,26,-32.8770683,-71.2327433,17,0,9.888,28.176,73003,221874,3
1077,351580051706832,1634819008,1634819036,28,-32.8770566,-71.2329450,16,0,9.886,28.203,73003,222032,3
1077,351580051706832,1634819010,1634819036,26,-32.8770450,-71.2331266,16,0,9.884,28.221,73003,222032,3
1077,351580051706832,1634819018,1634819036,18,-32.8770066,-71.2339333,17,0,9.886,28.191,73003,221762,3
1077,351580051706832,1634819026,1634819036,10,-32.8769616,-71.2347700,17,0,9.883,28.187,73003,221762,3
1077,351580051706832,1634819028,1634819036,8,-32.8769316,-71.2350150,17,0,9.881,28.105,73003,221762,3
1077,351580051706832,1634819030,1634819036,6,-32.8769200,-71.2350716,17,0,9.881,28.141,73003,221762,3
1077,351580051706832,1634819032,1634819041,9,-32.8769133,-71.2351466,17,0,9.885,28.106,73003,221762,3
1077,351580051706832,1634819034,1634819041,7,-32.8769200,-71.2351800,17,0,9.879,28.203,73003,221762,3
1077,351580051706832,1634819087,1634819091,4,-32.8769266,-71.2352166,17,0,9.872,28.214,73003,221762,3
1077,351580051706832,1634819089,1634819091,2,-32.8769416,-71.2352666,17,0,9.875,28.214,73003,221762,3
1077,351580051706832,1634819098,1634819107,9,-32.8769283,-71.2356400,17,0,9.871,28.144,73003,221762,3
1077,351580051706832,1634819101,1634819115,14,-32.8769300,-71.2356683,17,0,9.877,28.228,73003,221762,3
1077,351580051706832,1634819103,1634819115,12,-32.8769283,-71.2357350,17,0,9.872,28.201,73003,221762,3
1077,351580051706832,1634819106,1634819115,9,-32.8769233,-71.2358833,17,0,9.875,28.125,73003,221762,3
1077,351580051706832,1634819110,1634819115,5,-32.8769066,-71.2361416,17,0,9.866,28.232,73003,221762,3
1077,351580051706832,1634819112,1634819115,3,-32.8768983,-71.2363083,16,0,9.879,28.211,73003,254892,3
1077,351580051706832,1634819126,1634819134,8,-32.8768433,-71.2376616,17,0,9.871,28.164,73003,254892,3
1077,351580051706832,1634819128,1634819134,6,-32.8768383,-71.2377833,17,0,9.873,28.145,73003,254892,3
1077,351580051706832,1634819130,1634819134,4,-32.8768350,-71.2378550,17,0,9.877,28.116,73003,254963,3
1077,351580051706832,1634819132,1634819145,13,-32.8768333,-71.2378816,17,0,9.867,28.174,73003,254963,4
1077,351580051706832,1634819138,1634819145,7,-32.8768333,-71.2379116,17,0,9.868,28.059,73003,254963,4
1077,351580051706832,1634819140,1634819145,5,-32.8768350,-71.2379400,17,0,9.868,28.104,73003,254963,4
1077,351580051706832,1634819152,1634819155,3,-32.8768350,-71.2379950,17,0,9.868,28.179,73003,254964,4
1077,351580051706832,1634819154,1634819166,12,-32.8768350,-71.2380766,17,0,9.872,28.165,73003,254964,4
1077,351580051706832,1634819160,1634819166,6,-32.8768583,-71.2382949,17,0,9.868,28.148,73003,221759,4
1077,351580051706832,1634819161,1634819166,5,-32.8769166,-71.2383399,17,0,9.872,28.179,73003,221759,4
1077,351580051706832,1634819166,1634819170,4,-32.8770883,-71.2383416,17,0,9.864,28.155,73003,221759,4
1077,351580051706832,1634819170,1634819175,5,-32.8773166,-71.2383316,17,0,9.873,28.136,73003,221759,4
1077,351580051706832,1634819172,1634819180,8,-32.8775583,-71.2383350,17,0,9.867,28.196,73003,221759,4
1077,351580051706832,1634819177,1634819183,6,-32.8779016,-71.2383733,17,0,9.866,28.177,73003,221759,4
1077,351580051706832,1634819184,1634819195,11,-32.8785783,-71.2382200,17,0,9.869,28.182,73003,254892,4
1077,351580051706832,1634819186,1634819195,9,-32.8787183,-71.2381566,17,0,9.867,27.883,73003,254892,4
1077,351580051706832,1634819187,1634819195,8,-32.8787733,-71.2381350,17,0,9.875,28.144,73003,254892,4
1077,351580051706832,1634819188,1634819195,7,-32.8788133,-71.2381200,17,0,9.864,28.130,73003,254892,4
1077,351580051706832,1634819192,1634819195,3,-32.8789633,-71.2380916,17,0,9.865,28.171,73003,254892,4
1077,351580051706832,1634819196,1634819200,4,-32.8792566,-71.2381233,17,0,9.870,28.096,73003,254892,4
1077,351580051706832,1634819198,1634819206,8,-32.8794233,-71.2381383,17,0,9.866,28.186,73003,254892,4
1077,351580051706832,1634819199,1634819206,7,-32.8794983,-71.2381466,17,0,9.868,28.078,73003,254892,4
1077,351580051706832,1634819200,1634819206,6,-32.8795566,-71.2381533,17,0,9.862,27.982,73003,254892,4
1077,351580051706832,1634819201,1634819206,5,-32.8796000,-71.2381566,17,0,9.870,28.131,73003,254892,4
1077,351580051706832,1634819205,1634819211,6,-32.8797683,-71.2381700,17,0,9.859,28.188,73003,254892,4
1077,351580051706832,1634819209,1634819216,7,-32.8800083,-71.2381866,17,0,9.865,28.195,73003,254892,4
1077,351580051706832,1634819211,1634819216,5,-32.8801683,-71.2382016,17,0,9.867,28.197,73003,254892,4
1077,351580051706832,1634819214,1634819230,16,-32.8804316,-71.2382483,17,0,9.865,28.198,73003,254892,4
1077,351580051706832,1634819217,1634819230,13,-32.8807033,-71.2382949,17,0,9.865,28.193,73003,254892,4
1077,351580051706832,1634819218,1634819230,12,-32.8807766,-71.2383033,16,0,9.864,28.158,73003,254892,4
1077,351580051706832,1634819219,1634819230,11,-32.8808383,-71.2383083,17,0,9.861,28.173,73003,254892,4
1077,351580051706832,1634819220,1634819230,10,-32.8808816,-71.2383100,17,0,9.857,28.208,73003,254892,4
1077,351580051706832,1634819224,1634819230,6,-32.8810150,-71.2383200,17,0,9.863,28.167,73003,254892,4
1077,351580051706832,1634819228,1634819234,6,-32.8812183,-71.2383383,17,0,9.857,28.197,73003,254892,4
1077,351580051706832,1634819233,1634819248,15,-32.8814550,-71.2383716,17,0,9.860,28.206,73003,254892,4
1077,351580051706832,1634819234,1634819248,14,-32.8814916,-71.2383766,17,0,9.862,28.048,73003,254892,4
1077,351580051706832,1634819242,1634819248,6,-32.8816983,-71.2384000,17,0,9.862,28.173,73003,254893,4
1077,351580051706832,1634819245,1634819248,3,-32.8819050,-71.2384166,17,0,9.858,28.171,73003,254893,4
1077,351580051706832,1634819248,1634819254,6,-32.8820416,-71.2384216,17,0,9.862,28.183,73003,254893,4
1077,351580051706832,1634819253,1634819258,5,-32.8824583,-71.2384650,17,0,9.863,28.180,73003,254893,4
1077,351580051706832,1634819263,1634819272,9,-32.8834000,-71.2385500,17,0,9.856,27.963,73003,254893,4
1077,351580051706832,1634819265,1634819272,7,-32.8835700,-71.2385566,17,0,9.864,28.038,73003,254893,4
1077,351580051706832,1634819266,1634819272,6,-32.8835950,-71.2385583,17,0,9.858,27.974,73003,254893,4
1077,351580051706832,1634819271,1634819277,6,-32.8836749,-71.2385600,17,0,9.858,28.122,73003,257715,4
1077,351580051706832,1634819292,1634819300,8,-32.8838033,-71.2385733,16,0,9.858,28.183,73003,222032,4
1077,351580051706832,1634819294,1634819300,6,-32.8838750,-71.2385883,16,0,9.859,28.177,73003,222032,4
1077,351580051706832,1634819296,1634819300,4,-32.8839616,-71.2386333,15,0,9.855,28.115,73003,222032,4
1077,351580051706832,1634819299,1634819306,7,-32.8840666,-71.2387633,16,0,9.860,28.128,73003,222032,4
1077,351580051706832,1634819301,1634819306,5,-32.8841100,-71.2388183,16,0,9.863,28.098,73003,222032,4
1077,351580051706832,1634819304,1634819311,7,-32.8841700,-71.2388833,16,0,9.862,28.180,73003,222032,4
